Id,SalePrice
2734,145755.0157300572
2735,132856.7174777195
2736,141336.31139085957
2737,119249.62181405655
2738,132599.67661881706
2739,153308.70754877463
2740,136245.01944126585
2741,144680.89632484433
2742,153607.0035265261
2743,146073.09587202923
2744,159256.79744438277
2745,138611.203423838
2746,132830.9119681096
2747,153246.2282286528
2748,124410.3172507649
2749,126168.7686103209
2750,134027.86487627742
2751,128932.59708099568
2752,214583.21045071288
2753,146838.22469630474
2754,217298.243877477
2755,132315.43906908113
2756,96600.46350818653
2757,76117.49776267617
2758,88145.42414330789
2759,155571.02431417917
2760,125608.19890699335
2761,139174.5771314804
2762,145432.01347081907
2763,187440.31784488432
2764,152685.27352565824
2765,281498.2107622873
2766,130366.69778881194
2767,86075.0373580232
2768,116932.08431467995
2769,132921.83285463904
2770,139379.47327407196
2771,108106.68897459886
2772,106161.14905212505
2773,157661.62164845347
2774,136464.95665200136
2775,110013.5709405852
2776,138367.243573725
2777,146687.01751946824
2778,108070.9353996516
2779,122325.61863161506
2780,101130.4080239247
2781,98738.18576463987
2782,101546.10556455763
2783,95640.63981648938
2784,120184.39050702508
2785,136789.88607999013
2786,71054.73592791709
2787,115521.77088856386
2788,77567.23730996659
2789,158485.61564066372
2790,90841.75073982912
2791,113543.56841913858
2792,59143.03925638525
2793,155184.45778635505
2794,95116.40040555116
2795,113941.98418605339
2796,98552.08203753992
2797,192393.79475027154
2798,102982.45213477225
2799,108716.6788105516
2800,71639.02128025607
2801,109841.04303426255
2802,125138.35693325145
2803,157361.20904262477
2804,134343.38219463613
2805,102753.92141456503
2806,89255.05736464915
2807,159670.70255319224
2808,147248.82106195518
2809,125754.97078332165
2810,125150.16547569561
2811,160654.22800146174
2812,153570.56087630827
2813,157967.90650359838
2814,156485.07612619802
2815,97228.81090683906
2816,234102.72644178788
2817,155028.47731286119
2818,131660.48659102406
2819,176476.0656139629
2820,136351.33171136345
2821,112893.93446576918
2822,186758.34812481477
2823,320042.7092026167
2824,175056.0724870087
2825,155653.13114080956
2826,133775.1875612211
2827,135368.7552507227
2828,231734.02891889572
2829,206423.57531939805
2830,231883.99760396106
2831,179614.2095354851
2832,242816.59983367036
2833,289856.3383066919
2834,220805.36733469565
2835,223378.06893525476
2836,194567.27049002936
2837,158766.02321261086
2838,146631.79863525633
2839,177340.85049831928
2840,198277.73133212404
2841,203539.84937211545
2842,227409.83662776562
2843,148568.766199979
2844,159298.83137750195
2845,124563.52192155232
2846,207904.3108776602
2847,202398.70379237755
2848,213541.71169884576
2849,202815.3717776526
2850,289957.86090468394
2851,217255.5527072961
2852,235446.2073537572
2853,236098.95415481643
2854,138417.62628915586
2855,201429.0551180876
2856,208482.79673984268
2857,190557.7102143646
2858,201901.31977433167
2859,124592.36989251051
2860,123961.28360020727
2861,131206.18989090965
2862,197210.41814352598
2863,123463.60031319153
2864,255433.6687787688
2865,140612.12596338554
2866,142439.3051023813
2867,99223.62306031729
2868,108669.02012071508
2869,106443.96080745984
2870,128449.98029882759
2871,86236.41553698062
2872,61728.91608269355
2873,102045.45783079871
2874,127342.44070075055
2875,112605.84228936284
2876,159715.67615153227
2877,143223.45869161902
2878,163564.50473840738
2879,132070.72230506255
2880,99861.62949703087
2881,148118.07975670302
2882,169277.82398531123
2883,189461.28432035027
2884,198801.96081944628
2885,178224.97931946084
2886,215453.01130480628
2887,98304.92773701082
2888,133351.14274538492
2889,59225.49244780922
2890,81228.3787088509
2891,131505.75883843683
2892,49637.30518667517
2893,79446.44102356429
2894,58596.3318433301
2895,308353.0121237715
2896,280281.3299509836
2897,201464.0997414521
2898,148224.55847356896
2899,213785.82771656284
2900,153376.56174970343
2901,211174.6461377374
2902,188425.9845428886
2903,334030.01186983695
2904,344462.65922725014
2905,90250.23574807338
2906,194018.269782143
2907,116657.51284337643
2908,129510.54390336816
2909,145815.16924101164
2910,79164.81950717834
2911,86913.8495981676
2912,147310.2156988469
2913,86198.82353005171
2914,80786.18218647335
2915,85946.84656276376
2916,87519.17854676055
2917,156301.95092521742
2918,113486.1945045609
2919,228907.80698710814
